"Latitude","Longitude","group","Response"
55.78845978,-133.5028229,"Black tailed deer",482
55.78845978,-133.50283,"Black tailed deer",11122
55.77999878,-133.5,"Black tailed deer",5551.333333
55.77999878,-133.5,"Black tailed deer",11325
55.77999878,-133.5,"Black tailed deer",12489.33333
55.77999878,-133.5,"Black tailed deer",203222.6667
55.79759979,-133.1744995,"Black tailed deer",1951.333333
54.87107086,-132.8619537,"Black tailed deer",0
54.84503174,-132.7378998,"Black tailed deer",6338
55.8085289,-133.0886688,"Black tailed deer",1550
54.84730148,-132.7393036,"Black tailed deer",77302.66667
55.78308868,-133.2049408,"Black tailed deer",21352.66667
55.77037048,-133.2270813,"Black tailed deer",66975.33333
55.77360153,-133.2244568,"Black tailed deer",61223.33333
56.23883057,-132.9756165,"Black tailed deer",64184.66667
56.23731995,-132.966507,"Black tailed deer",20041.33333
55.82022095,-133.0134125,"Black tailed deer",0
55.28524,-132.9157,"Black tailed deer",4254.666667
55.26355,-132.9281,"Black tailed deer",12785.66667
55.38192,-132.802,"Black tailed deer",22319.33333
55.39894,-132.84032,"Black tailed deer",31048.33333
55.26355,-132.9281,"Black tailed deer",18174
55.33001,-132.66081,"Black tailed deer",17068
55.28129,-132.85696,"Black tailed deer",9200
55.26727,-132.80972,"Black tailed deer",7788
55.34167,-132.76913,"Black tailed deer",4518
55.21222,-132.81032,"Black tailed deer",1723.333333
55.61214066,-132.4769287,"Black tailed deer",113647.3333
55.60578156,-132.4320984,"Black tailed deer",53015
55.48495865,-132.8327637,"Black tailed deer",42603.33333
58.35435104,-134.4355927,"Black tailed deer",0
58.35620117,-134.4178467,"Black tailed deer",0
58.2611084,-134.5153961,"Black tailed deer",0
58.35435104,-134.4098663,"Black tailed deer",0
58.35393906,-134.4075165,"Black tailed deer",0
56.73299026,-132.7835541,"Black tailed deer",0
56.69099045,-133.029953,"Black tailed deer",165515.3333
56.70896912,-133.1199646,"Black tailed deer",0
56.71163177,-133.1374969,"Black tailed deer",39284
56.72782135,-133.1718445,"Black tailed deer",144278.6667
56.77231979,-133.1762543,"Black tailed deer",36379
56.77301025,-133.1740875,"Black tailed deer",0
56.77412033,-133.1658783,"Black tailed deer",0
56.78019,-133.1257935,"Black tailed deer",195237.3333
56.7869606,-133.1065979,"Black tailed deer",150196
56.67065811,-134.2590027,"Black tailed deer",0
56.71062088,-134.2305603,"Black tailed deer",8819.333333
56.79536057,-134.2604218,"Black tailed deer",0
56.81158829,-134.1526642,"Black tailed deer",51782.66667
56.7419281,-134.0751801,"Black tailed deer",0
56.23912048,-132.9705353,"Black tailed deer",675.3333333
55.70566177,-132.8382111,"Black tailed deer",50689.33333
55.62863922,-133.0443115,"Black tailed deer",20395.33333
55.44971848,-132.8352814,"Black tailed deer",73151
55.62863922,-133.0443115,"Black tailed deer",33487.66667
55.80554962,-133.1125183,"Black tailed deer",79294
55.51850891,-133.027832,"Black tailed deer",0
55.51813889,-133.029541,"Black tailed deer",154556
55.80554962,-133.1125183,"Black tailed deer",36793.33333
55.51800919,-133.0300903,"Black tailed deer",88652
55.62863922,-133.0443115,"Black tailed deer",25466.66667
55.51847839,-133.0279999,"Black tailed deer",0
55.77981186,-133.4533539,"Black tailed deer",52448
55.78966141,-133.4766846,"Black tailed deer",0
55.78504181,-133.4967041,"Black tailed deer",21423.33333
55.78396988,-133.4873962,"Black tailed deer",0
55.78128052,-133.4564514,"Black tailed deer",4395.333333
55.76826859,-132.7271881,"Black tailed deer",10566.66667
55.74185944,-132.8283691,"Black tailed deer",114032.6667
55.74042892,-132.8265686,"Black tailed deer",19151.33333
55.73197174,-132.823288,"Black tailed deer",6067
55.73052979,-132.8219452,"Black tailed deer",49492.66667
55.72660065,-132.821991,"Black tailed deer",0
55.72467041,-132.5545197,"Black tailed deer",10023.66667
55.72467041,-132.5545197,"Black tailed deer",16094.66667
55.74604034,-132.4865112,"Black tailed deer",8767
55.99200058,-132.7878265,"Black tailed deer",35734
55.88043976,-132.8710938,"Black tailed deer",50123
55.88246918,-132.8023376,"Black tailed deer",57405.33333
55.90610886,-132.7849121,"Black tailed deer",2019.666667
55.78577042,-133.4974976,"Black tailed deer",0
58.4034996,-135.8454895,"Black tailed deer",0
58.4034996,-135.8454895,"Black tailed deer",0
58.40483093,-135.8472595,"Black tailed deer",0
58.40483093,-135.8454895,"Black tailed deer",0
58.40010834,-135.7882385,"Black tailed deer",3157.666667
58.40538025,-135.7882385,"Black tailed deer",0
58.3823204,-135.8905182,"Black tailed deer",0
58.3823204,-135.8905182,"Black tailed deer",0
58.38520813,-135.8723602,"Black tailed deer",25960.66667
58.34679031,-135.707016,"Black tailed deer",21142.33333
58.37728119,-135.7108917,"Black tailed deer",0
58.37675858,-135.7082214,"Black tailed deer",0
58.37657166,-135.7074127,"Black tailed deer",0
55.69989014,-132.4959869,"Black tailed deer",5126
58.3260498,-134.5783844,"Black tailed deer",198
56.8006897,-132.9378052,"Black tailed deer",727
58.30208969,-134.3957062,"Black tailed deer",9855
58.27442932,-134.4141083,"Black tailed deer",41314
58.25085068,-134.2984467,"Black tailed deer",95567
58.25085068,-134.2984467,"Black tailed deer",94952
58.25085068,-134.2984467,"Black tailed deer",11239
58.25085068,-134.2984467,"Black tailed deer",57773
58.25085068,-134.2984467,"Black tailed deer",37293
58.38784027,-134.5089569,"Black tailed deer",0
58.45277,-135.70496,"Black tailed deer",0
58.45177,-135.70496,"Black tailed deer",0
58.383441,-135.632288,"Black tailed deer",0
58.383441,-135.632288,"Black tailed deer",0
58.383441,-135.632288,"Black tailed deer",0
58.385239,-135.631434,"Black tailed deer",0
58.385239,-135.631434,"Black tailed deer",0
58.385239,-135.631434,"Black tailed deer",0
58.38424,-135.632131,"Black tailed deer",0
58.38424,-135.632131,"Black tailed deer",0
58.38424,-135.632131,"Black tailed deer",0
58.383157,-135.633581,"Black tailed deer",0
58.383157,-135.633581,"Black tailed deer",0
58.383157,-135.633581,"Black tailed deer",0
58.383013,-135.631109,"Black tailed deer",0
58.383013,-135.631109,"Black tailed deer",0
58.383013,-135.631109,"Black tailed deer",0
58.383013,-135.631109,"Black tailed deer",0
58.37596,-135.63229,"Black tailed deer",0
58.375465,-135.609317,"Black tailed deer",0
58.375286,-135.608922,"Black tailed deer",0
58.375286,-135.608922,"Black tailed deer",0
58.375266,-135.608771,"Black tailed deer",0
58.375082,-135.608358,"Black tailed deer",0
58.375082,-135.608358,"Black tailed deer",0
58.374936,-135.607947,"Black tailed deer",0
58.381835,-135.675313,"Black tailed deer",0
58.38329,-135.648245,"Black tailed deer",0
58.38329,-135.648245,"Black tailed deer",602
58.384451,-135.66155,"Black tailed deer",0
58.384451,-135.66155,"Black tailed deer",0
58.384451,-135.66155,"Black tailed deer",0
58.390216,-135.809016,"Black tailed deer",0
58.45281,-135.71185,"Black tailed deer",0
58.43419,-135.63687,"Black tailed deer",0
58.37697,-135.71184,"Black tailed deer",0
58.36783687,-135.7316141,"Black tailed deer",0
58.36829611,-135.7327026,"Black tailed deer",0
58.36820316,-135.7327247,"Black tailed deer",0
58.37658,-135.70741,"Black tailed deer",0
58.37736,-135.70995,"Black tailed deer",0
58.37931,-135.69154,"Black tailed deer",0
58.37984,-135.68495,"Black tailed deer",0
58.38052,-135.68381,"Black tailed deer",0
58.37767,-135.69502,"Black tailed deer",0
58.37645,-135.71313,"Black tailed deer",0
58.37988,-135.68898,"Black tailed deer",0
58.341708,-135.697563,"Black tailed deer",0
58.332874,-135.682877,"Black tailed deer",0
58.33194129,-135.681459,"Black tailed deer",0
58.33911459,-135.693779,"Black tailed deer",0
58.33214284,-135.681446,"Black tailed deer",0
58.3329052,-135.682,"Black tailed deer",0
58.381436,-135.630501,"Black tailed deer",9355
58.381436,-135.630501,"Black tailed deer",0
58.381436,-135.630501,"Black tailed deer",0
58.382184,-135.635551,"Black tailed deer",0
58.382184,-135.635551,"Black tailed deer",0
58.382184,-135.635551,"Black tailed deer",0
58.381621,-135.633063,"Black tailed deer",1909
58.381621,-135.633063,"Black tailed deer",0
58.381621,-135.633063,"Black tailed deer",0
58.381885,-135.637668,"Black tailed deer",0
58.381885,-135.637668,"Black tailed deer",29955
58.381885,-135.637668,"Black tailed deer",915
58.32941,-134.56702,"Black tailed deer",11422
58.31792,-134.40849,"Black tailed deer",0
58.27526,-134.29105,"Black tailed deer",0
58.391,-134.495,"Black tailed deer",24316
58.275697,-134.41393,"Black tailed deer",272247
58.275697,-134.41393,"Black tailed deer",16391
58.453552,-135.777817,"Black tailed deer",0
58.444275,-135.785645,"Black tailed deer",0
58.45424,-135.76881,"Black tailed deer",0
58.44612,-135.76555,"Black tailed deer",0
58.47336,-135.7401,"Black tailed deer",0
58.44809,-135.78867,"Black tailed deer",0
58.44271,-135.78804,"Black tailed deer",0
58.94531,-134.88933,"Black tailed deer",0
58.94531,-134.88933,"Black tailed deer",0
58.44265,-135.78749,"Black tailed deer",0
58.44415,-135.78581,"Black tailed deer",0
58.44809,-135.78867,"Black tailed deer",0
58.444275,-135.785645,"Black tailed deer",0
58.37937,-135.62334,"Black tailed deer",0
58.34621,-135.54266,"Black tailed deer",0
58.38334,-135.65001,"Black tailed deer",0
58.454433,-135.803177,"Black tailed deer",0
58.4427,-135.78741,"Black tailed deer",0
58.4431,-135.78683,"Black tailed deer",0
58.38164,-134.51232,"Black tailed deer",0
58.47682,-135.73745,"Black tailed deer",0
58.443417,-135.786667,"Black tailed deer",0
58.326134,-135.648911,"Black tailed deer",0
58.403816,-135.746201,"Black tailed deer",0
59.0472,-134.86159,"Black tailed deer",0
58.48239,-135.84262,"Black tailed deer",0
58.49016,-135.84399,"Black tailed deer",0
58.49016,-135.84399,"Black tailed deer",1330
58.482258,-135.842133,"Black tailed deer",0
59.06166,-134.82517,"Black tailed deer",0
59.06166,-134.82517,"Black tailed deer",0
59.05617,-134.82722,"Black tailed deer",0
59.05617,-134.82722,"Black tailed deer",0
59.05617,-134.82722,"Black tailed deer",0
59.05617,-134.82722,"Black tailed deer",0
59.05617,-134.82722,"Black tailed deer",0
58.91726,-134.91531,"Black tailed deer",0
58.91726,-134.91531,"Black tailed deer",0
58.91726,-134.91531,"Black tailed deer",0
58.91726,-134.91531,"Black tailed deer",0
58.93773,-134.8924,"Black tailed deer",0
58.93773,-134.8924,"Black tailed deer",0
58.93105,-134.83607,"Black tailed deer",0
58.96976,-134.8913,"Black tailed deer",0
58.96976,-134.8913,"Black tailed deer",0
59.04537,-134.86559,"Black tailed deer",0
59.04537,-134.86559,"Black tailed deer",0
59.05098,-134.93692,"Black tailed deer",0
59.0509,-134.93642,"Black tailed deer",0
56.78056885,-134.259684,"Black tailed deer",0
56.83798238,-134.112259,"Black tailed deer",0
56.79431199,-134.1471643,"Black tailed deer",0
56.78082081,-134.2597381,"Black tailed deer",0
56.79490618,-134.1483009,"Black tailed deer",0
56.81103313,-134.0380593,"Black tailed deer",0
56.83279909,-134.1578389,"Black tailed deer",0
56.75057547,-134.2451882,"Black tailed deer",0
56.82406909,-134.262581,"Black tailed deer",0
56.760666,-134.098216,"Black tailed deer",0
56.79551555,-134.2604024,"Black tailed deer",0
56.83930957,-134.1250995,"Black tailed deer",0
56.82304733,-134.2375394,"Black tailed deer",0
56.82380271,-134.2615599,"Black tailed deer",0
56.83939649,-134.1262837,"Black tailed deer",0
56.78165037,-134.2600089,"Black tailed deer",0
56.78015538,-134.0326805,"Black tailed deer",0
56.77477973,-134.2593822,"Black tailed deer",2345
56.79810547,-134.0301912,"Black tailed deer",0
56.76038339,-134.0943753,"Black tailed deer",0
56.75571291,-134.1295487,"Black tailed deer",0
56.77429852,-134.0558781,"Black tailed deer",0
56.8018127,-134.1679087,"Black tailed deer",0
56.82491172,-134.0699018,"Black tailed deer",44225
56.824069,-134.262581,"Black tailed deer",0
56.823047,-134.237539,"Black tailed deer",7570
56.671058,-134.258424,"Black tailed deer",0
56.67814124,-134.256104,"Black tailed deer",0
56.68819,-134.25429,"Black tailed deer",0
56.710668,-134.231991,"Black tailed deer",0
56.695766,-134.248052,"Black tailed deer",0
56.668988,-134.167226,"Black tailed deer",464
56.7643684,-134.0847937,"Black tailed deer",0
56.686625,-134.184034,"Black tailed deer",39780
56.708328,-134.221874,"Black tailed deer",436
58.271337,-134.397907,"Black tailed deer",0
58.98347,-134.87456,"Black tailed deer",0
58.45481,-135.80405,"Black tailed deer",0
58.37777,-135.6154,"Black tailed deer",0
58.38462,-135.65929,"Black tailed deer",0
58.37557,-135.71437,"Black tailed deer",0
58.38482,-135.6553,"Black tailed deer",0
58.37724,-135.61382,"Black tailed deer",0
58.3934,-135.91252,"Black tailed deer",0
58.40897,-135.90326,"Black tailed deer",0
58.38534,-135.87175,"Black tailed deer",0
58.38542,-135.87187,"Black tailed deer",0
58.42683,-135.68842,"Black tailed deer",0
58.38516,-135.87288,"Black tailed deer",0
58.39147,-135.91516,"Black tailed deer",0
58.40432,-135.90666,"Black tailed deer",0
58.38954,-135.81273,"Black tailed deer",0
58.38503,-135.85875,"Black tailed deer",0
58.38542,-135.87187,"Black tailed deer",0
55.227211,-131.7605743,"Moose",0
58.37899017,-135.6920624,"Moose",1492
55.81415939,-132.9919281,"Moose",0
55.81296921,-132.985611,"Moose",0
56.23733139,-132.9662628,"Moose",0
55.45339966,-132.8437958,"Moose",0
55.90185928,-132.7718353,"Moose",0
55.82205963,-132.9428253,"Moose",0
55.81938934,-132.9377441,"Moose",0
55.4696312,-133.4322815,"Moose",0
55.79018021,-132.7649384,"Moose",0
55.80765915,-132.9059448,"Moose",0
55.80765915,-132.9059448,"Moose",0
55.80765915,-132.9059448,"Moose",0
55.80765915,-132.9059448,"Moose",0
55.80765915,-132.9059448,"Moose",0
55.51713181,-133.589386,"Moose",0
55.765079,-132.709747,"Moose",0
55.81227875,-132.9180756,"Moose",0
55.8151207,-132.5172882,"Moose",0
55.81246948,-132.9187164,"Moose",0
55.78926849,-133.0119476,"Moose",0
55.76631927,-132.5302887,"Moose",0
55.8713913,-133.0990448,"Moose",0
55.79018021,-132.7649384,"Moose",0
55.83010101,-132.9758759,"Moose",0
55.76828003,-133.1081238,"Moose",0
55.75915909,-133.1096802,"Moose",0
55.89429092,-132.6202545,"Moose",0
55.76729965,-132.5299988,"Moose",0
55.84494019,-132.9813538,"Moose",0
55.79645157,-132.8095093,"Moose",0
55.81938934,-132.9377441,"Moose",0
56.15687943,-133.2737122,"Moose",0
55.80604935,-132.9016876,"Moose",0
55.80604935,-132.9016876,"Moose",0
55.314186,-132.466474,"Moose",0
55.81729889,-132.93573,"Moose",0
55.75569153,-132.7000427,"Moose",0
55.3514595,-132.8460083,"Moose",0
55.81227875,-132.9180756,"Moose",0
55.79800034,-132.8127594,"Moose",0
55.79666901,-132.8097687,"Moose",0
55.79275894,-132.8105164,"Moose",0
55.79296112,-132.8105164,"Moose",0
55.79296112,-132.8105164,"Moose",0
55.79296112,-132.8105164,"Moose",0
55.82406998,-133.2350769,"Moose",0
55.82406998,-133.2350769,"Moose",0
55.82352829,-133.2353058,"Moose",0
55.82382965,-133.2353058,"Moose",0
55.81412888,-132.5178223,"Moose",0
55.80408096,-132.497757,"Moose",0
55.01863098,-133.010376,"Moose",0
55.82455063,-133.0107269,"Moose",0
55.83147049,-132.9945984,"Moose",0
55.81203079,-132.9429016,"Moose",0
55.746,-132.8342,"Moose",0
55.77838135,-132.8698273,"Moose",0
55.68782043,-132.8612823,"Moose",0
55.45341873,-132.8434753,"Moose",0
55.78409958,-132.7604065,"Moose",0
55.7677002,-132.6865997,"Moose",0
55.32265091,-131.6797791,"Moose",0
55.29999924,-132.8999939,"Moose",0
55.29999924,-132.8999939,"Moose",0
55.29999924,-132.8999939,"Moose",0
55.72000122,-132.8200073,"Moose",0
55.72000122,-132.8200073,"Moose",0
55.81604004,-132.5170593,"Moose",0
55.81604004,-132.5170593,"Moose",0
55.8365593,-132.9950409,"Moose",0
55.89035034,-132.9013824,"Moose",0
55.87546921,-132.850647,"Moose",0
55.87546921,-132.8498688,"Moose",0
55.87554932,-132.8581696,"Moose",0
55.87551117,-132.8495483,"Moose",0
55.87535095,-132.8495789,"Moose",0
55.87459946,-132.9486389,"Moose",0
55.71888,-132.666105,"Moose",0
55.801665,-132.801665,"Moose",0
55.76810074,-132.7265015,"Moose",0
55.97449875,-132.7496033,"Moose",0
55.90129852,-132.9442596,"Moose",0
55.45341873,-132.8434753,"Moose",0
55.80741119,-132.9759521,"Moose",0
55.81095123,-132.980072,"Moose",0
55.80435181,-132.9745483,"Moose",0
55.45341873,-132.8432465,"Moose",0
55.80566025,-133.1127167,"Moose",0
55.282707,-132.935914,"Moose",0
55.68894958,-132.8623352,"Moose",0
55.4143486,-132.6047974,"Moose",0
55.80307007,-133.0754547,"Moose",0
55.91419983,-132.7588043,"Moose",0
55.97415924,-132.7497864,"Moose",0
55.97415924,-132.7497864,"Moose",0
55.97415924,-132.7497864,"Moose",0
55.92734909,-133.2172241,"Moose",0
55.71223831,-132.844574,"Moose",0
55.73147964,-132.8227386,"Moose",0
55.73797989,-132.8239746,"Moose",0
55.7503891,-132.832077,"Moose",0
55.75183868,-132.8332367,"Moose",0
55.75357819,-132.8341064,"Moose",0
55.75605011,-132.8362122,"Moose",0
55.90567017,-132.7864532,"Moose",0
55.90567017,-132.7864532,"Moose",0
55.90567017,-132.7864532,"Moose",0
58.38751984,-134.548172,"Moose",0
55.8057785,-132.9777527,"Moose",0
55.741,-133.242,"Moose",0
55.77000046,-132.490097,"Moose",0
56.25143814,-132.9777527,"Moose",0
55.3568306,-132.8850555,"Moose",0
55.35813904,-132.8873596,"Moose",0
55.35295105,-132.8725281,"Moose",0
55.35251999,-132.8782043,"Moose",0
55.30946,-133.338788,"Moose",0
55.35673141,-132.8853455,"Moose",0
55.35673141,-132.8853455,"Moose",0
55.35673141,-132.8853455,"Moose",0
55.35673141,-132.8853455,"Moose",0
55.35673141,-132.8853455,"Moose",0
55.35673141,-132.8853455,"Moose",0
55.35673141,-132.8853455,"Moose",0
55.35673141,-132.8853455,"Moose",0
55.35673141,-132.8853455,"Moose",0
55.35673141,-132.8853455,"Moose",0
55.35673141,-132.8853455,"Moose",0
58.67718887,-134.8900757,"Moose",0
56.13484955,-132.9240112,"Moose",0
55.35290146,-132.8724213,"Moose",0
55.45190048,-132.8438263,"Moose",0
55.82035828,-133.0133057,"Moose",0
55.82035828,-133.0133057,"Moose",0
55.89360809,-133.2439728,"Moose",0
54.90441895,-132.3055573,"Moose",0
55.09408951,-132.8094025,"Moose",0
55.09270859,-132.8071136,"Moose",0
58.36491013,-135.6798706,"Moose",0
58.36491013,-135.6798706,"Moose",0
58.36388016,-135.7184601,"Moose",0
58.29721069,-134.6547089,"Moose",0
58.5577507,-134.8468781,"Moose",0
58.31914139,-134.6248169,"Moose",0
58.30290985,-134.6483307,"Moose",0
58.57600021,-134.7449951,"Moose",0
58.57600021,-134.7449951,"Moose",0
58.57600021,-134.7449951,"Moose",0
58.238753,-134.564687,"Moose",0
58.238753,-134.564687,"Moose",0
58.23957062,-134.5642548,"Moose",0
58.23981094,-134.5642242,"Moose",0
58.23920059,-134.5643768,"Moose",0
58.2192688,-134.5072479,"Moose",0
58.23799133,-134.4689331,"Moose",0
58.23027039,-134.4700775,"Moose",0
58.2298317,-134.469223,"Moose",0
58.22959137,-134.4695892,"Moose",0
55.35412979,-132.8821259,"Moose",0
55.45230865,-132.8368683,"Moose",0
55.80385971,-133.0772247,"Moose",0
55.8937912,-133.2324677,"Moose",0
55.45832825,-132.7970734,"Moose",0
55.46081924,-132.7965546,"Moose",0
55.80588913,-133.1137085,"Moose",0
55.82355118,-133.0127716,"Moose",0
55.79990005,-132.9814911,"Moose",0
55.80546951,-133.1124878,"Moose",0
55.46767044,-132.9573364,"Moose",0
58.43877029,-135.8996887,"Moose",0
58.44786835,-135.8977203,"Moose",14946.33333
58.44060135,-135.8985748,"Moose",0
58.44729996,-135.8975372,"Moose",0
58.37939835,-135.911026,"Moose",232.3333333
58.43804932,-135.8995514,"Moose",0
58.43156052,-135.911026,"Moose",0
58.4471283,-135.8973846,"Moose",0
55.80524063,-133.1120758,"Moose",0
55.79938889,-132.9818115,"Moose",0
55.79418945,-132.9915619,"Moose",0
55.79663849,-132.9886169,"Moose",0
56.252242,-132.97836,"Moose",0
55.51673126,-133.0495148,"Moose",0
55.798167,-132.491033,"Moose",0
55.82120132,-133.013031,"Moose",0
56.69174,-134.25204,"Moose",0
56.64334,-134.06453,"Moose",0
56.67037964,-134.1679993,"Moose",0
56.68275833,-134.1802673,"Moose",0
56.67198181,-134.1695862,"Moose",0
56.67692184,-134.1719208,"Moose",0
56.69264984,-134.2089844,"Moose",0
56.95500183,-133.3150024,"Moose",0
56.95500183,-133.3150024,"Moose",0
56.95500183,-133.3150024,"Moose",0
56.95500183,-133.3150024,"Moose",0
56.95500183,-133.3150024,"Moose",0
56.63999939,-132.8049927,"Moose",0
56.63999939,-132.8049927,"Moose",0
56.63999939,-132.8049927,"Moose",0
56.63999939,-132.8049927,"Moose",0
56.63999939,-132.8049927,"Moose",0
56.50500107,-132.8249969,"Moose",0
56.64799881,-132.7039948,"Moose",0
56.64799881,-132.7039948,"Moose",0
56.62099838,-132.6199951,"Moose",0
56.62099838,-132.6199951,"Moose",0
56.64799881,-132.7039948,"Moose",0
56.64799881,-132.7039948,"Moose",0
56.62099838,-132.6199951,"Moose",11275
56.50500107,-132.8249969,"Moose",0
56.64799881,-132.7039948,"Moose",310.6666667
56.50500107,-132.8249969,"Moose",0
56.50500107,-132.8249969,"Moose",0
56.62099838,-132.6199951,"Moose",0
56.62099838,-132.6199951,"Moose",0
56.62099838,-132.6199951,"Moose",0
56.95500183,-133.3150024,"Moose",0
56.95500183,-133.3150024,"Moose",0
56.95500183,-133.3150024,"Moose",4238.666667
56.95500183,-133.3150024,"Moose",0
56.95500183,-133.3150024,"Moose",4992
56.95500183,-133.3150024,"Moose",0
56.62099838,-132.6199951,"Moose",3420.666667
56.62099838,-132.6199951,"Moose",693.6666667
56.64799881,-132.7039948,"Moose",756
56.62099838,-132.6199951,"Moose",0
56.62099838,-132.6199951,"Moose",2825.666667
56.62099838,-132.6199951,"Moose",1704
55.7546196,-132.5219421,"Moose",0
55.75468826,-132.5222626,"Moose",0
55.75468826,-132.5222626,"Moose",0
55.58221054,-132.7671051,"Moose",0
55.7546196,-132.5219421,"Moose",0
55.75471115,-132.5218353,"Moose",0
55.57944107,-132.6335449,"Moose",0
55.58570099,-132.7746735,"Moose",0
55.75471115,-132.5218964,"Moose",0
55.75471115,-132.5218964,"Moose",0
55.75471115,-132.5218964,"Moose",0
55.75471115,-132.5218964,"Moose",0
55.75471115,-132.5218964,"Moose",0
55.76548004,-132.5297394,"Moose",0
55.76548004,-132.5297394,"Moose",0
55.5743103,-132.7082672,"Moose",0
55.58227158,-132.7640991,"Moose",0
55.58208847,-132.7655029,"Moose",0
55.58221054,-132.7672882,"Moose",0
55.58219147,-132.7675323,"Moose",0
55.58219147,-132.767807,"Moose",0
55.86182022,-132.6377869,"Moose",0
55.86182022,-132.6377869,"Moose",0
55.86236954,-132.6374054,"Moose",0
55.8625412,-132.6377563,"Moose",0
55.8625412,-132.6377563,"Moose",0
55.8014183,-132.9512939,"Moose",0
55.81235886,-132.9181976,"Moose",0
55.80802155,-132.9075623,"Moose",0
55.75455856,-132.9066772,"Moose",0
55.75315094,-132.5258942,"Moose",0
55.76211166,-132.5247498,"Moose",0
55.66231155,-132.6376801,"Moose",0
55.66231155,-132.6376801,"Moose",0
55.75915909,-133.1096802,"Moose",0
55.75915909,-133.1096802,"Moose",0
55.75915909,-133.1096802,"Moose",0
55.75915909,-133.1096802,"Moose",0
55.75915909,-133.1096802,"Moose",0
55.7706604,-133.1071777,"Moose",0
55.75455856,-132.5228729,"Moose",0
55.7546196,-132.5234985,"Moose",0
55.7531395,-132.5264282,"Moose",0
55.86235046,-132.6373901,"Moose",0
55.86214828,-132.6379395,"Moose",0
55.7531395,-132.5262909,"Moose",0
55.86302948,-132.6374207,"Moose",0
55.67633057,-132.7954254,"Moose",0
55.67752075,-132.7990265,"Moose",0
55.23091888,-132.7970428,"Moose",0
55.23136902,-132.7959137,"Moose",0
55.23136902,-132.7959137,"Moose",0
55.23136902,-132.7959137,"Moose",0
55.26662827,-133.4199066,"Moose",0
55.34123993,-132.8360901,"Moose",0
56.13183,-132.897171,"Moose",0
55.3408699,-132.9824066,"Moose",0
55.59960175,-132.7212372,"Moose",0
55.59960175,-133.0175629,"Moose",0
58.3563385,-134.4243469,"Moose",0
55.70835114,-132.671463,"Moose",0
55.70653152,-132.6569977,"Moose",0
55.96292877,-132.9063416,"Moose",0
55.9742012,-132.7497559,"Moose",0
55.90647125,-132.7765656,"Moose",0
55.90647125,-132.7765656,"Moose",0
56.06715012,-133.1671295,"Moose",0
56.50928116,-132.8844757,"Moose",0
56.55667114,-132.9386749,"Moose",0
56.55162048,-132.9332733,"Moose",0
56.55356979,-132.9386749,"Moose",0
55.90626907,-132.7785492,"Moose",0
55.92638016,-132.8510742,"Moose",0
55.83496094,-132.9622803,"Moose",0
55.83013916,-132.9758148,"Moose",0
55.82030106,-132.9399414,"Moose",0
55.81829834,-132.9371948,"Moose",0
55.81829834,-132.9371948,"Moose",0
55.81829834,-132.9371948,"Moose",0
55.81829834,-132.9371948,"Moose",0
55.28506088,-131.7808228,"Moose",0
55.33160019,-131.6426392,"Moose",0
55.86182022,-132.6377869,"Moose",0
56.239224,-132.984204,"Moose",0
58.45204926,-135.7713776,"Moose",0
55.75194931,-132.8333282,"Moose",0
55.75490952,-132.8360748,"Moose",0
55.09273911,-132.806488,"Moose",0
55.7620697,-133.0498962,"Moose",0
55.45338058,-132.8432312,"Moose",0
55.63475037,-132.9362183,"Moose",0
55.7627182,-133.079361,"Moose",0
56.13219833,-132.8980103,"Moose",0
55.63475037,-132.9362183,"Moose",0
55.46770859,-132.9558716,"Moose",0
56.23907852,-132.9719238,"Moose",0
55.46667862,-132.9614868,"Moose",0
55.7300415,-132.5612793,"Moose",0
55.77965927,-133.4535828,"Moose",0
55.7790184,-133.4491882,"Moose",0
55.7807312,-133.4548035,"Moose",0
55.784729,-133.4898376,"Moose",0
55.79084015,-133,"Moose",0
56.23791885,-132.9679718,"Moose",0
56.23957062,-132.978714,"Moose",0
56.13216019,-132.8978729,"Moose",0
58.2635994,-134.385376,"Moose",0
58.292488,-134.528612,"Moose",0
58.25355148,-134.302536,"Moose",0
58.26834106,-134.3951569,"Moose",0
55.45259094,-131.2875214,"Moose",0
55.45172119,-131.2852936,"Moose",0
55.45172119,-131.2852936,"Moose",0
55.45639038,-131.2711639,"Moose",0
55.44166946,-131.2483368,"Moose",0
55.43785095,-131.2492981,"Moose",0
55.43503952,-131.2528534,"Moose",0
55.43503952,-131.2528534,"Moose",0
55.43508911,-131.2528839,"Moose",0
55.43508911,-131.2528839,"Moose",0
55.43508911,-131.2528839,"Moose",0
55.43508911,-131.2528839,"Moose",0
55.4392395,-131.246933,"Moose",0
55.42861176,-131.2649841,"Moose",0
55.42771912,-131.2658234,"Moose",0
55.42486954,-131.2675323,"Moose",0
55.4017601,-131.2903748,"Moose",0
55.40018845,-131.2873077,"Moose",0
55.40018845,-131.2873077,"Moose",0
55.39381027,-131.2910461,"Moose",0
55.39255142,-131.2944794,"Moose",0
55.38718033,-131.2941895,"Moose",0
55.4631691,-131.2791138,"Moose",0
55.48125076,-131.2793121,"Moose",0
55.48881149,-131.2781525,"Moose",0
55.49399948,-131.2832031,"Moose",0
55.31557083,-131.2972107,"Moose",0
55.51314926,-131.2984619,"Moose",0
55.5123291,-131.298111,"Moose",0
56.60808945,-132.7138367,"Moose",0
56.62894058,-132.6957855,"Moose",0
